ponto,rotulo_ponto,tipo_referencia,dist_m,limiar_principal_m,associacao_principal,idacidente,data,hora,dia_sem,latitude,longitude,log1,log2,tipo_acid,feridos,feridos_gr,fatais,moto,bicicleta,onibus
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,493991,20100726,22:15,SEGUNDA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,1
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,38.3,100.0,sim,494167,20100729,13:45,QUINTA-FEIRA,-30.114863000000000,-51.176913999999996,ESTR COSTA GAMA,,BOLETIM,1,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,78.9,100.0,sim,494288,20100801,19:35,DOMINGO,-30.112406000000000,-51.226672000000001,AV CAVALHADA,,BOLETIM,2,0,0,2,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.3,50.0,sim,494394,20100802,18:05,SEGUNDA-FEIRA,-30.112529920000000,-51.216726000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,499653,20100805,12:00,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.8,50.0,sim,494954,20100807,07:00,SABADO,-30.101112430000001,-51.224505000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.2,50.0,sim,495438,20100810,14:10,TERCA-FEIRA,-30.100867999999998,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.8,50.0,sim,495521,20100811,11:40,QUARTA-FEIRA,-30.097992000000001,-51.224957000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,12.5,50.0,sim,495276,20100813,02:45,SEXTA-FEIRA,-30.095101199999998,-51.225453999999999,AV NONOAI,,BOLETIM,1,0,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,64.2,100.0,sim,495905,20100816,20:50,SEGUNDA-FEIRA,-30.114932520000000,-51.212358000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.0,50.0,sim,495905,20100816,20:50,SEGUNDA-FEIRA,-30.114932520000000,-51.212358000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,501304,20100819,10:30,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,496142,20100820,09:10,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.2,50.0,sim,495897,20100820,07:20,SEXTA-FEIRA,-30.110460650000000,-51.218919000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.2,50.0,sim,496292,20100821,12:00,SABADO,-30.103334810000000,-51.223125000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,1
P6,Rota Florestan Fernandes / Estrada Kanazawa,polyline,5.4,50.0,sim,495986,20100821,02:50,SABADO,-30.117488999999999,-51.184328000000001,AV BELEM VELHO,,BOLETIM,2,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,198.6,100.0,nao_contexto,496793,20100823,08:50,SEGUNDA-FEIRA,-30.117321100000002,-51.204909999999998,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,142.0,100.0,nao_contexto,496793,20100823,08:50,SEGUNDA-FEIRA,-30.117321100000002,-51.204909999999998,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,0.6,100.0,sim,496502,20100824,07:40,TERCA-FEIRA,-30.115180840000001,-51.177064000000001,ESTR COSTA GAMA,ESTR AFONSO LOURENCO MARIANTE,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,68.6,50.0,nao_contexto,496669,20100827,19:10,SEXTA-FEIRA,-30.095649000000002,-51.226277000000003,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,96.3,50.0,nao_contexto,496657,20100827,13:00,SEXTA-FEIRA,-30.109753000000001,-51.220784000000002,ESTR JOAO VEDANA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,13.9,100.0,sim,496655,20100827,11:45,SEXTA-FEIRA,-30.113049820000001,-51.226367560000000,ESTR JOAO SALAMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,59.4,50.0,nao_contexto,497218,20100904,11:25,SABADO,-30.094840999999999,-51.225070000000002,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.4,50.0,sim,497498,20100905,22:15,DOMINGO,-30.109076999999999,-51.220095000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,38.2,100.0,sim,497344,20100905,18:35,DOMINGO,-30.117660999999998,-51.206740000000003,AV RODRIGUES DA FONSECA,,BOLETIM,1,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,168.5,100.0,nao_contexto,498038,20100914,07:35,TERCA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,498038,20100914,07:35,TERCA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,498055,20100915,07:10,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.0,50.0,sim,498000,20100917,18:15,SEXTA-FEIRA,-30.100758610000000,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,498384,20100918,09:30,SABADO,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.7,50.0,sim,498681,20100923,19:08,QUINTA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,498680,20100923,18:20,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,90.5,100.0,sim,498335,20100923,14:30,QUINTA-FEIRA,-30.117784879999999,-51.207264000000002,ESTR CRISTIANO KRAEMER,,BOLETIM,1,0,0,0,0,0
P6,Rota Florestan Fernandes / Estrada Kanazawa,polyline,1.6,50.0,sim,503723,20100925,12:15,SABADO,-30.117538000000000,-51.184246999999999,AV BELEM VELHO,ESTR KANAZAWA,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.8,50.0,sim,498362,20100925,00:45,SABADO,-30.101112430000001,-51.224505000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,2,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.7,50.0,sim,498795,20100926,08:20,DOMINGO,-30.107367000000000,-51.221966000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P9,Entroncamento Rua Santuario x Av. Oscar Pereira,point,78.7,100.0,sim,498862,20100927,14:00,SEGUNDA-FEIRA,-30.096119999999999,-51.177723000000000,AV PROF OSCAR PEREIRA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,6.4,100.0,sim,498832,20100927,19:00,SEGUNDA-FEIRA,-30.113044750000000,-51.226481000000000,ESTR JOAO SALOMONI,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,83.6,50.0,nao_contexto,499087,20100929,19:30,QUARTA-FEIRA,-30.094660000000001,-51.224918000000002,AV NONOAI,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,499045,20100929,20:30,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,23.8,100.0,sim,498838,20100930,14:35,QUINTA-FEIRA,-30.115525999999999,-51.212234000000002,AV RODRIGUES DA FONSECA,,BOLETIM,3,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,17.9,50.0,sim,498838,20100930,14:35,QUINTA-FEIRA,-30.115525999999999,-51.212234000000002,AV RODRIGUES DA FONSECA,,BOLETIM,3,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,13.7,50.0,sim,499294,20101001,16:20,SEXTA-FEIRA,-30.095102950000001,-51.225700000000003,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.5,50.0,sim,499268,20101003,12:20,DOMINGO,-30.110417720000001,-51.218955000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.7,50.0,sim,499457,20101004,11:55,SEGUNDA-FEIRA,-30.110510999999999,-51.218991000000003,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,191.8,100.0,nao_contexto,509963,20101005,16:30,TERCA-FEIRA,-30.116734000000001,-51.202379000000001,R JOSE ALVES DE CASTRO,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,1.3,50.0,sim,500075,20101008,18:50,SEXTA-FEIRA,-30.100473999999998,-51.224921999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.9,50.0,sim,500066,20101008,10:20,SEXTA-FEIRA,-30.101824000000001,-51.223671000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,132.2,100.0,nao_contexto,501112,20101008,12:00,SEXTA-FEIRA,-30.112539999999999,-51.227711999999997,R CARIDADE,,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,0.9,100.0,sim,499900,20101008,10:38,SEXTA-FEIRA,-30.115501999999999,-51.212471000000001,AV VICENTE MONTEGGIA,AV RODRIGUES DA FONSECA,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.6,50.0,sim,499900,20101008,10:38,SEXTA-FEIRA,-30.115501999999999,-51.212471000000001,AV VICENTE MONTEGGIA,AV RODRIGUES DA FONSECA,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,12.7,50.0,sim,500158,20101009,07:00,SABADO,-30.095061999999999,-51.225558999999997,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,125.0,100.0,nao_contexto,499510,20101010,20:01,DOMINGO,-30.115265000000001,-51.213751000000002,ESTR JOAO SALOMONI,,BOLETIM,1,0,1,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,500199,20101011,07:10,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.2,50.0,sim,500598,20101020,19:00,QUARTA-FEIRA,-30.107187509999999,-51.222192999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,2,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,78.4,100.0,sim,500897,20101021,17:36,QUINTA-FEIRA,-30.112398670000001,-51.226579000000001,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,504132,20101023,04:00,SABADO,-30.095172999999999,-51.225712999999999,AV CAVALHADA,AV NONOAI,BOLETIM,1,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,39.2,100.0,sim,501170,20101023,10:10,SABADO,-30.117431300000000,-51.206738999999999,AV RODRIGUES DA FONSECA,,BOLETIM,0,0,0,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,2.3,50.0,sim,500696,20101025,08:40,SEGUNDA-FEIRA,-30.098617000000001,-51.225346999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,0.9,100.0,sim,501352,20101025,12:15,SEGUNDA-FEIRA,-30.115501999999999,-51.212471000000001,AV VICENTE MONTEGGIA,AV RODRIGUES DA FONSECA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.6,50.0,sim,501352,20101025,12:15,SEGUNDA-FEIRA,-30.115501999999999,-51.212471000000001,AV VICENTE MONTEGGIA,AV RODRIGUES DA FONSECA,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,70.3,100.0,sim,501362,20101025,07:10,SEGUNDA-FEIRA,-30.117472209999999,-51.207084000000002,AV MONTE CRISTO,,BOLETIM,0,0,0,0,0,1
P5,Joao Salomoni x Av. da Cavalhada,point,6.4,100.0,sim,501544,20101028,09:30,QUINTA-FEIRA,-30.113044750000000,-51.226481000000000,ESTR JOAO SALOMONI,AV CAVALHADA,BOLETIM,0,0,0,1,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,168.5,100.0,nao_contexto,500941,20101028,07:46,QUINTA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,500941,20101028,07:46,QUINTA-FEIRA,-30.113992509999999,-51.212662999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.1,50.0,sim,501605,20101031,06:10,DOMINGO,-30.105323389999999,-51.222678999999999,R JUVENIL PEREIRA FRAGA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,11.2,100.0,sim,501669,20101101,21:34,SEGUNDA-FEIRA,-30.115079229999999,-51.177073999999998,ESTR COSTA GAMA,,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,35.3,100.0,sim,502372,20101108,15:15,SEGUNDA-FEIRA,-30.112790000000000,-51.226579999999998,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,195.7,100.0,nao_contexto,502142,20101109,00:01,TERCA-FEIRA,-30.113424909999999,-51.177225000000000,R DR SARMENTO BARATA,,BOLETIM,2,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.4,50.0,sim,502532,20101110,15:00,QUARTA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P9,Entroncamento Rua Santuario x Av. Oscar Pereira,point,78.7,100.0,sim,502612,20101111,08:10,QUINTA-FEIRA,-30.096119999999999,-51.177723000000000,AV PROF OSCAR PEREIRA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,71.6,50.0,nao_contexto,502642,20101112,14:00,SEXTA-FEIRA,-30.099940000000000,-51.226030999999999,R GIRUA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.9,50.0,sim,504656,20101115,13:00,SEGUNDA-FEIRA,-30.100330629999998,-51.224994000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.1,50.0,sim,502895,20101116,08:15,TERCA-FEIRA,-30.100397019999999,-51.224930000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.7,50.0,sim,502438,20101117,14:00,QUARTA-FEIRA,-30.112766000000001,-51.213827000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,503489,20101124,13:16,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.6,50.0,sim,503323,20101126,09:20,SEXTA-FEIRA,-30.103624000000000,-51.223140000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.2,50.0,sim,503401,20101127,12:00,SABADO,-30.097559159999999,-51.224617000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.0,50.0,sim,503658,20101130,13:43,TERCA-FEIRA,-30.097902999999999,-51.224893000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,149.0,100.0,nao_contexto,503966,20101202,19:25,QUINTA-FEIRA,-30.117490000000000,-51.204414999999997,ESTR CRISTIANO KRAEMER,,BOLETIM,1,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,187.2,100.0,nao_contexto,503966,20101202,19:25,QUINTA-FEIRA,-30.117490000000000,-51.204414999999997,ESTR CRISTIANO KRAEMER,,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,504400,20101204,11:20,SABADO,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.6,50.0,sim,504415,20101204,19:20,SABADO,-30.110532200000002,-51.218859000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,68.0,100.0,sim,504313,20101207,19:43,TERCA-FEIRA,-30.115369619999999,-51.213171000000003,ESTR JOAO SALOMONI,R MARQUES DO MARICA,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,63.9,50.0,nao_contexto,504313,20101207,19:43,TERCA-FEIRA,-30.115369619999999,-51.213171000000003,ESTR JOAO SALOMONI,R MARQUES DO MARICA,BOLETIM,1,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.6,50.0,sim,504777,20101209,17:00,QUINTA-FEIRA,-30.110429109999998,-51.219022000000002,ESTR JOAO VEDANA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,505166,20101210,12:25,SEXTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,14.4,50.0,sim,504951,20101212,07:15,DOMINGO,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,182.6,100.0,nao_contexto,504507,20101212,08:30,DOMINGO,-30.116796000000001,-51.177408999999997,ESTR COSTA GAMA,,BOLETIM,1,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,136.8,100.0,nao_contexto,505173,20101213,21:00,SEGUNDA-FEIRA,-30.119506999999999,-51.202862000000003,ESTR CRISTIANO KRAEMER,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,505087,20101214,07:50,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P9,Entroncamento Rua Santuario x Av. Oscar Pereira,point,68.8,100.0,sim,505486,20101217,18:00,SEXTA-FEIRA,-30.096188999999999,-51.177799000000000,AV PROF OSCAR PEREIRA,,BOLETIM,0,0,0,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,3.5,50.0,sim,505493,20101217,11:50,SEXTA-FEIRA,-30.100151000000000,-51.225121000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,2,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,505495,20101217,08:30,SEXTA-FEIRA,-30.112487999999999,-51.215108000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,4.0,50.0,sim,505505,20101218,08:00,SABADO,-30.099629000000000,-51.225372999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,12.7,50.0,sim,505513,20101219,16:00,DOMINGO,-30.095061999999999,-51.225558999999997,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,6.7,50.0,sim,505542,20101220,17:05,SEGUNDA-FEIRA,-30.103685760000001,-51.223030000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,1
P4,Corredor Av. Vicente Monteggia,polyline,50.5,50.0,nao_contexto,505618,20101221,18:48,TERCA-FEIRA,-30.094889999999999,-51.225141999999998,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P8,Estr. Costa Gama x Estr. Afonso Lourenco Mariante,point,0.6,100.0,sim,505800,20101222,09:30,QUARTA-FEIRA,-30.115180840000001,-51.177064000000001,ESTR COSTA GAMA,ESTR AFONSO LOURENCO MARIANTE,BOLETIM,0,0,0,0,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,101.2,100.0,nao_contexto,505692,20101223,06:00,QUINTA-FEIRA,-30.112214099999999,-51.226742000000002,AV CAVALHADA,,BOLETIM,2,0,0,1,0,0
P5,Joao Salomoni x Av. da Cavalhada,point,8.5,100.0,sim,505917,20101223,07:00,QUINTA-FEIRA,-30.113078399999999,-51.226415000000003,AV CAVALHADA,,BOLETIM,0,0,0,1,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,158.9,100.0,nao_contexto,505786,20101223,12:35,QUINTA-FEIRA,-30.116579999999999,-51.205157000000000,AV BELEM VELHO,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,506208,20101224,05:00,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,506111,20101228,19:00,TERCA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,5.9,50.0,sim,506110,20101228,05:20,TERCA-FEIRA,-30.101178080000000,-51.224241999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,506451,20101228,04:20,TERCA-FEIRA,-30.101277000000000,-51.224245000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,62.2,100.0,sim,506255,20110102,17:15,DOMINGO,-30.115639869999999,-51.211854000000002,AV RODRIGUES DA FONSECA,R ATILIO SUPERTTI,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,55.8,50.0,nao_contexto,506255,20110102,17:15,DOMINGO,-30.115639869999999,-51.211854000000002,AV RODRIGUES DA FONSECA,R ATILIO SUPERTTI,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,506322,20110103,16:30,SEGUNDA-FEIRA,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P1,Rotula Estr. 3 Meninas x Estr. Cristiano Kraemer,point,178.1,100.0,nao_contexto,506309,20110104,16:40,TERCA-FEIRA,-30.118281000000000,-51.201338999999997,ESTR DAS TRES MENINAS,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,14.5,50.0,sim,506604,20110106,05:30,QUINTA-FEIRA,-30.095071999999998,-51.225459999999998,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P2,Confluencia Cristiano Kraemer x Belem Velho x Monte Cristo,point,130.5,100.0,nao_contexto,506627,20110109,20:30,DOMINGO,-30.117381000000002,-51.205019000000000,ESTR CRISTIANO KRAEMER,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.4,50.0,sim,506820,20110113,22:00,QUINTA-FEIRA,-30.110289280000000,-51.219056000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,7.1,50.0,sim,507045,20110114,19:09,SEXTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,2.1,50.0,sim,508233,20110118,08:15,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,1,0,0
P4,Corredor Av. Vicente Monteggia,polyline,0.7,50.0,sim,509361,20110118,23:00,TERCA-FEIRA,-30.107367000000000,-51.221966000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4,Corredor Av. Vicente Monteggia,polyline,3.1,50.0,sim,531023,20110121,15:30,SEXTA-FEIRA,-30.107299999999999,-51.222088999999997,R AMAPA,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,0,0,0
P3,Acesso Av. Vicente Monteggia via Joao Salomoni/Rodrigues,point,93.0,100.0,sim,507296,20110121,15:20,SEXTA-FEIRA,-30.114664000000001,-51.212482999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
